,name,wm_ID,rating,num_of_rating,price,feat_labels,feat_values,about_text,about_details,about_text_clean,feat_labels_clean,feat_values_clean,brand,connection,type,battery,microphone,noise,water,weight,driver,impedance,frequency response,sensitivity,UPC,model number,manufacturerID,RecommendedUse,HeadphoneStyle,Wireless,CompatibleDevices,HeadphoneType,WirelessTechnology
597,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
598,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
599,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
600,Apple AirPods Pro,Walmart #  577856461,4.6,2245,219.0,"['Headphone Type', 'Headphone Style', 'Wireless', 'Recommended Use', 'Compatible Devices', 'Wireless Technology']","['In-Ear Headphones', 'In-Ear', 'True Wireless', '1', '1', 'Bluetooth']","Active Noise Cancellation for immersive sound. Transparency mode for hearing and connecting with the world around you. A more customizable fit for all-day comfort. Sweat and water resistant (1). All in a super light, in-ear headphone that?s easy to set up with all your Apple devices. (2)    Key Features   Active Noise Cancellation for immersive sound Transparency mode for hearing and connecting with the world around you Three sizes of soft, tapered silicone tips for a customizable fit Sweat and water resistant (1) Adaptive EQ automatically tunes music to the shape of your ear Easy setup for all your Apple devices (2) Quick access to Siri by saying ?Hey Siri? (3) The Wireless Charging Case delivers more than 24 hours of battery life (4)    Legal     (1) AirPods Pro are sweat and water resistant for non-water sports and exercise and are IPX4 rated. Sweat and water resistance are not permanent conditions. The charging case is not sweat or water resistant.       (2) Requires an iCloud account and macOS 10.14.4, iOS 12.2, iPadOS, watchOS 5.2, or tvOS 13.2 or later.         (3) Siri may not be available in all languages or in all areas, and features may vary by area.         (4) Battery life varies by use and configuration. See apple.com/batteries for details.","['Active Noise Cancellation for immersive sound', 'Transparency mode for hearing and connecting with the world around you', 'Three sizes of soft, tapered silicone tips for a customizable fit', 'Sweat and water resistant (1)', 'Adaptive EQ automatically tunes music to the shape of your ear', 'Easy setup for all your Apple devices (2)', 'Quick access to Siri by saying ?Hey Siri? (3)', 'The Wireless Charging Case delivers more than 24 hours of battery life (4)']",active noise cancellation for immersive sound. transparency mode for hearing and connecting with the world around you. a more customizable fit for all day comfort. sweat and water resistant    . all in a super light  in ear headphone that s easy to set up with all your apple devices.        key features   active noise cancellation for immersive sound transparency mode for hearing and connecting with the world around you three sizes of soft  tapered silicone tips for a customizable fit sweat and water resistant     adaptive eq automatically tunes music to the shape of your ear easy setup for all your apple devices     quick access to siri by saying  hey siri      the wireless charging case delivers more than    hours of battery life        legal         airpods pro are sweat and water resistant for non water sports and exercise and are ipx  rated. sweat and water resistance are not permanent conditions. the charging case is not sweat or water resistant.           requires an icloud account and macos   .  .   ios   .   ipados  watchos  .   or tvos   .  or later.             siri may not be available in all languages or in all areas  and features may vary by area.             battery life varies by use and configuration. see apple.com batteries for details.,"HeadphoneType,HeadphoneStyle,Wireless,RecommendedUse,CompatibleDevices,WirelessTechnology","In-EarHeadphones,In-Ear,TrueWireless,1,1,Bluetooth",,1,in ear,,0,cancel,resist,,,,,,,,,1,In-Ear,Y,1,In-EarHeadphones,Bluetooth
601,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
602,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
603,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
604,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
605,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
606,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
607,Apple AirPods Pro,Walmart #  577856461,4.6,2245,219.0,"['Headphone Type', 'Headphone Style', 'Wireless', 'Recommended Use', 'Compatible Devices', 'Wireless Technology']","['In-Ear Headphones', 'In-Ear', 'True Wireless', '1', '1', 'Bluetooth']","Active Noise Cancellation for immersive sound. Transparency mode for hearing and connecting with the world around you. A more customizable fit for all-day comfort. Sweat and water resistant (1). All in a super light, in-ear headphone that?s easy to set up with all your Apple devices. (2)    Key Features   Active Noise Cancellation for immersive sound Transparency mode for hearing and connecting with the world around you Three sizes of soft, tapered silicone tips for a customizable fit Sweat and water resistant (1) Adaptive EQ automatically tunes music to the shape of your ear Easy setup for all your Apple devices (2) Quick access to Siri by saying ?Hey Siri? (3) The Wireless Charging Case delivers more than 24 hours of battery life (4)    Legal     (1) AirPods Pro are sweat and water resistant for non-water sports and exercise and are IPX4 rated. Sweat and water resistance are not permanent conditions. The charging case is not sweat or water resistant.       (2) Requires an iCloud account and macOS 10.14.4, iOS 12.2, iPadOS, watchOS 5.2, or tvOS 13.2 or later.         (3) Siri may not be available in all languages or in all areas, and features may vary by area.         (4) Battery life varies by use and configuration. See apple.com/batteries for details.","['Active Noise Cancellation for immersive sound', 'Transparency mode for hearing and connecting with the world around you', 'Three sizes of soft, tapered silicone tips for a customizable fit', 'Sweat and water resistant (1)', 'Adaptive EQ automatically tunes music to the shape of your ear', 'Easy setup for all your Apple devices (2)', 'Quick access to Siri by saying ?Hey Siri? (3)', 'The Wireless Charging Case delivers more than 24 hours of battery life (4)']",active noise cancellation for immersive sound. transparency mode for hearing and connecting with the world around you. a more customizable fit for all day comfort. sweat and water resistant    . all in a super light  in ear headphone that s easy to set up with all your apple devices.        key features   active noise cancellation for immersive sound transparency mode for hearing and connecting with the world around you three sizes of soft  tapered silicone tips for a customizable fit sweat and water resistant     adaptive eq automatically tunes music to the shape of your ear easy setup for all your apple devices     quick access to siri by saying  hey siri      the wireless charging case delivers more than    hours of battery life        legal         airpods pro are sweat and water resistant for non water sports and exercise and are ipx  rated. sweat and water resistance are not permanent conditions. the charging case is not sweat or water resistant.           requires an icloud account and macos   .  .   ios   .   ipados  watchos  .   or tvos   .  or later.             siri may not be available in all languages or in all areas  and features may vary by area.             battery life varies by use and configuration. see apple.com batteries for details.,"HeadphoneType,HeadphoneStyle,Wireless,RecommendedUse,CompatibleDevices,WirelessTechnology","In-EarHeadphones,In-Ear,TrueWireless,1,1,Bluetooth",,1,in ear,,0,cancel,resist,,,,,,,,,1,In-Ear,Y,1,In-EarHeadphones,Bluetooth
608,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
609,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
610,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
611,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
612,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
613,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
614,Apple AirPods Pro,Walmart #  577856461,4.6,2245,219.0,"['Headphone Type', 'Headphone Style', 'Wireless', 'Recommended Use', 'Compatible Devices', 'Wireless Technology']","['In-Ear Headphones', 'In-Ear', 'True Wireless', '1', '1', 'Bluetooth']","Active Noise Cancellation for immersive sound. Transparency mode for hearing and connecting with the world around you. A more customizable fit for all-day comfort. Sweat and water resistant (1). All in a super light, in-ear headphone that?s easy to set up with all your Apple devices. (2)    Key Features   Active Noise Cancellation for immersive sound Transparency mode for hearing and connecting with the world around you Three sizes of soft, tapered silicone tips for a customizable fit Sweat and water resistant (1) Adaptive EQ automatically tunes music to the shape of your ear Easy setup for all your Apple devices (2) Quick access to Siri by saying ?Hey Siri? (3) The Wireless Charging Case delivers more than 24 hours of battery life (4)    Legal     (1) AirPods Pro are sweat and water resistant for non-water sports and exercise and are IPX4 rated. Sweat and water resistance are not permanent conditions. The charging case is not sweat or water resistant.       (2) Requires an iCloud account and macOS 10.14.4, iOS 12.2, iPadOS, watchOS 5.2, or tvOS 13.2 or later.         (3) Siri may not be available in all languages or in all areas, and features may vary by area.         (4) Battery life varies by use and configuration. See apple.com/batteries for details.","['Active Noise Cancellation for immersive sound', 'Transparency mode for hearing and connecting with the world around you', 'Three sizes of soft, tapered silicone tips for a customizable fit', 'Sweat and water resistant (1)', 'Adaptive EQ automatically tunes music to the shape of your ear', 'Easy setup for all your Apple devices (2)', 'Quick access to Siri by saying ?Hey Siri? (3)', 'The Wireless Charging Case delivers more than 24 hours of battery life (4)']",active noise cancellation for immersive sound. transparency mode for hearing and connecting with the world around you. a more customizable fit for all day comfort. sweat and water resistant    . all in a super light  in ear headphone that s easy to set up with all your apple devices.        key features   active noise cancellation for immersive sound transparency mode for hearing and connecting with the world around you three sizes of soft  tapered silicone tips for a customizable fit sweat and water resistant     adaptive eq automatically tunes music to the shape of your ear easy setup for all your apple devices     quick access to siri by saying  hey siri      the wireless charging case delivers more than    hours of battery life        legal         airpods pro are sweat and water resistant for non water sports and exercise and are ipx  rated. sweat and water resistance are not permanent conditions. the charging case is not sweat or water resistant.           requires an icloud account and macos   .  .   ios   .   ipados  watchos  .   or tvos   .  or later.             siri may not be available in all languages or in all areas  and features may vary by area.             battery life varies by use and configuration. see apple.com batteries for details.,"HeadphoneType,HeadphoneStyle,Wireless,RecommendedUse,CompatibleDevices,WirelessTechnology","In-EarHeadphones,In-Ear,TrueWireless,1,1,Bluetooth",,1,in ear,,0,cancel,resist,,,,,,,,,1,In-Ear,Y,1,In-EarHeadphones,Bluetooth
615,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
616,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
617,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
618,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
619,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
620,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,1,1,1
621,Apple AirPods Pro,Walmart #  577856461,4.6,2245,219.0,"['Headphone Type', 'Headphone Style', 'Wireless', 'Recommended Use', 'Compatible Devices', 'Wireless Technology']","['In-Ear Headphones', 'In-Ear', 'True Wireless', '1', '1', 'Bluetooth']","Active Noise Cancellation for immersive sound. Transparency mode for hearing and connecting with the world around you. A more customizable fit for all-day comfort. Sweat and water resistant (1). All in a super light, in-ear headphone that?s easy to set up with all your Apple devices. (2)    Key Features   Active Noise Cancellation for immersive sound Transparency mode for hearing and connecting with the world around you Three sizes of soft, tapered silicone tips for a customizable fit Sweat and water resistant (1) Adaptive EQ automatically tunes music to the shape of your ear Easy setup for all your Apple devices (2) Quick access to Siri by saying ?Hey Siri? (3) The Wireless Charging Case delivers more than 24 hours of battery life (4)    Legal     (1) AirPods Pro are sweat and water resistant for non-water sports and exercise and are IPX4 rated. Sweat and water resistance are not permanent conditions. The charging case is not sweat or water resistant.       (2) Requires an iCloud account and macOS 10.14.4, iOS 12.2, iPadOS, watchOS 5.2, or tvOS 13.2 or later.         (3) Siri may not be available in all languages or in all areas, and features may vary by area.         (4) Battery life varies by use and configuration. See apple.com/batteries for details.","['Active Noise Cancellation for immersive sound', 'Transparency mode for hearing and connecting with the world around you', 'Three sizes of soft, tapered silicone tips for a customizable fit', 'Sweat and water resistant (1)', 'Adaptive EQ automatically tunes music to the shape of your ear', 'Easy setup for all your Apple devices (2)', 'Quick access to Siri by saying ?Hey Siri? (3)', 'The Wireless Charging Case delivers more than 24 hours of battery life (4)']",active noise cancellation for immersive sound. transparency mode for hearing and connecting with the world around you. a more customizable fit for all day comfort. sweat and water resistant    . all in a super light  in ear headphone that s easy to set up with all your apple devices.        key features   active noise cancellation for immersive sound transparency mode for hearing and connecting with the world around you three sizes of soft  tapered silicone tips for a customizable fit sweat and water resistant     adaptive eq automatically tunes music to the shape of your ear easy setup for all your apple devices     quick access to siri by saying  hey siri      the wireless charging case delivers more than    hours of battery life        legal         airpods pro are sweat and water resistant for non water sports and exercise and are ipx  rated. sweat and water resistance are not permanent conditions. the charging case is not sweat or water resistant.           requires an icloud account and macos   .  .   ios   .   ipados  watchos  .   or tvos   .  or later.             siri may not be available in all languages or in all areas  and features may vary by area.             battery life varies by use and configuration. see apple.com batteries for details.,"HeadphoneType,HeadphoneStyle,Wireless,RecommendedUse,CompatibleDevices,WirelessTechnology","In-EarHeadphones,In-Ear,TrueWireless,1,1,Bluetooth",,1,in ear,,0,cancel,resist,,,,,,,,,1,In-Ear,Y,1,In-EarHeadphones,Bluetooth
